STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN,DATA_SOURCE,YEAR
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-02,0.0,34.5,46.0,23.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-02,0.0,33.0,46.0,23.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-03,0.0,45.5,61.0,30.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-03,0.0,42.0,61.0,28.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-04,0.0,54.0,70.0,41.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-04,0.0,56.5,71.0,42.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-05,0.0,60.0,73.0,47.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-05,0.0,59.0,73.0,41.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-06,0.0,63.0,75.0,51.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-06,0.0,63.0,75.0,47.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-07,0.0,68.5,79.0,58.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-07,0.0,67.0,79.0,55.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-08,0.15,63.5,68.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-08,0.16,64.0,67.0,58.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-09,0.0,65.5,79.0,52.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-09,0.0,64.0,78.0,50.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-10,0.54,59.5,66.0,53.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-10,0.58,63.0,65.0,54.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-11,0.06,51.5,55.0,48.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-11,0.02,53.0,55.0,48.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-12,0.0,53.0,67.0,43.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-12,0.0,55.5,66.0,45.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-13,0.01,56.0,64.0,48.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-13,0.02,56.0,66.0,45.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-14,0.37,50.5,56.0,45.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-14,0.41,52.0,55.0,43.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-15,0.0,46.0,54.0,38.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-15,0.0,46.0,54.0,38.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-16,0.0,45.5,59.0,32.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-16,0.0,46.0,60.0,32.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-17,0.0,49.0,60.0,37.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-17,0.0,48.5,58.0,39.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-18,0.0,48.0,63.0,34.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-18,0.0,49.5,63.0,36.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-19,0.0,53.0,65.0,40.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-19,0.0,54.5,65.0,44.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-20,0.0,55.0,69.0,38.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-20,0.0,54.0,69.0,39.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-21,0.25,37.5,44.0,31.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-21,0.21,40.0,44.0,29.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-22,0.0,40.0,53.0,29.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-22,0.0,42.0,53.0,31.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-23,0.0,44.0,58.0,29.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-23,0.0,45.5,60.0,31.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-24,0.74,50.0,53.0,47.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-24,0.7,49.5,53.0,46.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-25,0.0,50.0,61.0,41.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-25,0.0,52.0,60.0,44.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-26,0.0,54.0,73.0,37.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-26,0.0,55.5,73.0,38.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-27,0.0,67.0,79.0,54.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-27,0.0,69.0,79.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-28,0.18,69.0,78.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-28,0.11,70.5,77.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-29,0.36,61.0,69.0,53.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-29,0.39,65.0,68.0,52.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-04-30,0.0,59.0,71.0,44.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-04-30,0.0,58.0,70.0,46.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-01,0.0,52.0,69.0,35.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-01,0.0,51.5,70.0,33.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-02,0.07,62.0,74.0,53.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-02,0.21,63.5,74.0,53.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-03,0.47,66.5,74.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-03,0.39,65.0,73.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-04,1.3,67.0,76.0,58.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-04,0.98,67.5,77.0,58.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-05,0.31,57.0,62.0,46.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-05,0.35,55.5,63.0,48.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-06,0.01,51.0,64.0,36.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-06,0.0,51.0,64.0,38.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-07,0.03,52.5,64.0,41.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-07,0.06,53.0,63.0,42.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-08,0.01,51.0,61.0,41.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-08,0.0,51.0,63.0,40.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-09,0.2,58.0,68.0,44.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-09,0.1,55.5,67.0,44.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-10,0.0,50.0,61.0,41.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-10,0.0,49.0,60.0,38.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-11,0.0,51.0,61.0,41.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-11,0.0,53.0,63.0,38.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-12,0.0,52.5,61.0,44.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-12,0.0,53.0,62.0,44.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-13,0.0,53.0,65.0,39.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-13,0.0,51.0,64.0,38.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-14,0.0,55.5,68.0,43.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-14,0.0,56.0,69.0,39.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-15,0.0,55.0,71.0,39.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-15,0.0,57.0,72.0,39.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-16,0.04,60.5,67.0,54.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-16,0.01,59.0,67.0,53.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-17,0.0,64.0,73.0,58.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-17,0.0,64.0,71.0,57.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-18,0.07,68.5,77.0,60.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-18,0.05,67.0,78.0,60.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-19,0.0,70.0,80.0,60.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-19,0.0,69.0,82.0,59.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-20,0.0,71.5,82.0,61.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-20,0.0,72.0,82.0,60.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-21,0.0,71.0,82.0,60.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-21,0.0,72.0,84.0,59.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-22,0.0,70.0,83.0,57.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-22,0.0,72.0,85.0,57.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-23,0.0,71.5,84.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-23,0.0,73.0,86.0,58.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-24,0.0,74.5,86.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-24,0.0,75.0,86.0,62.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-25,0.0,74.0,88.0,59.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-25,0.0,75.5,87.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-26,0.8,72.5,82.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-26,0.78,72.0,83.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-27,0.0,72.0,81.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-27,0.0,70.0,82.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-28,0.39,63.0,75.0,51.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-28,1.59,70.0,75.0,51.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-29,0.01,50.0,53.0,47.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-29,0.01,51.0,52.0,46.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-30,0.0,52.0,62.0,42.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-30,0.0,53.0,63.0,44.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-05-31,0.0,59.5,73.0,46.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-05-31,0.0,58.0,74.0,43.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-01,0.0,62.5,72.0,53.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-01,0.01,64.0,73.0,54.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-02,0.26,65.0,67.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-02,0.4,65.0,68.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-03,0.72,67.0,74.0,60.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-03,0.99,67.0,73.0,60.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-04,0.0,70.5,82.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-04,0.0,69.0,84.0,59.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-05,0.0,72.0,83.0,61.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-05,0.0,72.0,84.0,57.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-06,0.08,73.5,81.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-06,0.11,72.0,81.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-07,0.07,74.5,79.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-07,0.01,73.0,79.0,70.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-08,2.56,75.5,82.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-08,1.4,73.0,83.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-09,0.23,73.5,78.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-09,0.35,71.0,78.0,68.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-10,0.23,73.0,82.0,67.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-10,0.06,74.0,80.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-11,0.26,76.0,85.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-11,0.35,74.0,85.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-12,0.06,76.0,88.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-12,0.04,73.0,88.0,64.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-13,0.33,77.5,88.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-13,0.34,74.0,88.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-14,0.0,76.0,88.0,64.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-14,0.0,76.0,87.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-15,0.0,70.0,80.0,60.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-15,0.0,70.0,79.0,57.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-16,0.0,67.0,78.0,56.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-16,0.0,69.0,79.0,56.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-17,0.0,71.5,83.0,60.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-17,0.0,70.0,82.0,55.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-18,0.0,76.0,88.0,65.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-18,0.0,76.5,87.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-19,0.1,75.0,83.0,65.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-19,0.02,74.5,83.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-20,0.0,76.0,87.0,67.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-20,0.0,76.5,86.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-21,1.72,75.0,83.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-21,1.34,73.5,84.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-22,0.0,65.0,71.0,52.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-22,0.0,62.0,70.0,54.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-23,0.0,63.0,76.0,47.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-23,0.0,63.0,76.0,50.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-24,0.0,71.0,83.0,59.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-24,0.0,71.5,83.0,60.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-25,0.0,75.0,83.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-25,0.0,76.5,83.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-26,0.0,76.0,85.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-26,0.0,77.0,85.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-27,0.0,78.0,87.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-27,0.0,78.0,88.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-28,0.0,80.5,89.0,72.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-28,0.0,80.0,90.0,71.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-29,0.0,81.0,92.0,70.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-29,0.0,80.0,90.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-06-30,0.79,79.0,87.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-06-30,0.1,77.5,85.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-01,2.46,71.0,72.0,65.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-01,1.59,70.0,74.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-02,0.0,69.0,77.0,57.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-02,0.0,68.5,76.0,61.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-03,0.0,66.0,78.0,53.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-03,0.0,65.5,77.0,54.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-04,0.0,72.0,84.0,61.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-04,0.0,72.0,84.0,60.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-05,0.0,76.5,86.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-05,0.0,77.0,88.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-06,0.0,77.0,88.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-06,0.0,78.0,87.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-07,0.0,77.0,85.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-07,0.0,76.0,86.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-08,0.26,77.5,85.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-08,0.09,76.0,85.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-09,0.32,72.0,79.0,65.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-09,0.15,74.0,81.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-10,0.44,72.0,84.0,65.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-10,0.8,72.5,82.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-11,0.35,73.5,80.0,67.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-11,0.54,72.0,82.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-12,0.03,77.0,83.0,71.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-12,0.12,75.0,83.0,70.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-13,0.43,74.5,79.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-13,0.47,73.0,79.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-14,0.0,76.0,83.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-14,0.0,74.0,84.0,68.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-15,0.32,75.0,87.0,67.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-15,0.0,77.0,86.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-16,0.43,77.5,85.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-16,0.01,76.0,88.0,69.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-17,0.56,75.5,82.0,69.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-17,0.21,74.0,83.0,68.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-18,0.0,73.0,80.0,66.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-18,0.0,74.0,82.0,67.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-19,0.0,72.0,81.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-19,0.0,73.0,84.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-20,0.0,72.5,82.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-20,0.0,73.0,85.0,61.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-21,0.0,74.0,84.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-21,0.0,72.5,82.0,63.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-22,0.0,72.0,81.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-22,0.0,70.5,79.0,62.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-23,0.0,70.0,81.0,59.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-23,0.0,71.0,84.0,58.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-24,0.0,74.0,85.0,60.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-24,0.0,72.5,85.0,60.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-25,0.01,79.0,90.0,71.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-25,0.02,79.0,88.0,70.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-26,0.0,80.0,92.0,71.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-26,0.0,80.0,89.0,71.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-27,0.0,79.0,90.0,66.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-27,0.0,76.0,87.0,65.0,dailies,2021
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2021-07-28,0.0,76.0,89.0,63.0,dailies,2021
USW00063838,"VERSAILLES 3 NNW, KY US",2021-07-28,0.0,74.5,86.0,63.0,dailies,2021
