DATA_SOURCE,STATION,NAME,DATE,YEAR,TEMP,PRCP,GUST_MAX,GUST_MIN,WDSP,FRSHTT,DEWP,SEASON
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-05,1956,75.1,99.99,84.9,66.9,6.6,110010,67.2,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-06,1956,69.9,0.0,77.0,64.0,7.3,0,65.2,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-07,1956,61.7,0.0,71.1,48.9,11.1,0,49.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-08,1956,57.1,0.0,70.0,46.0,9.3,0,42.5,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-09,1956,61.4,0.0,73.9,48.0,5.9,0,47.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-10,1956,64.1,0.0,75.9,53.1,7.7,0,48.8,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-11,1956,68.3,0.0,82.0,57.0,12.2,0,53.1,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-12,1956,71.8,0.0,86.0,62.1,11.3,0,57.4,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-13,1956,75.0,0.0,89.1,64.0,13.1,0,57.2,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-14,1956,75.3,99.99,91.9,68.0,12.0,110010,59.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-15,1956,68.6,99.99,82.0,64.9,9.0,10010,64.7,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-16,1956,69.7,99.99,79.0,64.9,10.7,10010,64.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-17,1956,68.5,99.99,75.9,63.0,9.4,10010,59.8,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-18,1956,57.8,0.0,66.9,46.0,6.2,0,44.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-19,1956,58.4,99.99,72.0,48.0,9.8,10000,47.6,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-20,1956,52.6,0.0,61.0,41.0,8.5,0,40.2,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-21,1956,55.3,0.0,73.9,42.1,7.8,0,39.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-22,1956,70.0,0.0,84.9,59.0,12.2,0,52.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-23,1956,70.0,99.99,80.1,64.9,10.5,10000,62.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-24,1956,60.0,0.0,70.0,50.0,6.5,100000,51.1,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-25,1956,59.5,0.0,71.1,48.0,8.9,0,44.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-26,1956,60.1,0.0,71.1,50.0,7.9,0,47.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-27,1956,53.4,0.0,62.1,44.1,8.0,100000,46.1,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-28,1956,59.6,0.0,73.9,46.9,5.2,100000,49.8,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-29,1956,64.4,0.0,81.0,52.0,7.2,100000,53.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-09-30,1956,67.0,0.0,79.0,57.0,8.4,0,53.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-01,1956,66.4,0.0,84.0,53.1,5.6,0,53.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-02,1956,70.3,99.99,77.0,64.9,9.2,110000,63.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-03,1956,65.9,99.99,71.1,62.1,6.6,110000,62.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-04,1956,63.0,99.99,64.9,61.0,7.1,110000,62.1,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-05,1956,61.1,0.0,66.0,57.0,5.8,100000,59.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-06,1956,65.8,0.0,75.9,57.0,9.3,100000,59.1,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-07,1956,56.8,0.0,70.0,46.0,11.5,0,37.8,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-08,1956,55.1,0.0,71.1,42.1,8.8,0,37.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-09,1956,55.4,0.0,64.9,46.9,8.9,0,37.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-10,1956,49.5,0.0,62.1,37.9,9.1,0,33.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-11,1956,51.0,0.0,66.0,39.9,8.1,0,36.4,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-12,1956,58.8,0.0,75.9,48.9,7.0,0,45.5,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-13,1956,62.3,0.0,75.9,52.0,6.3,0,50.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-14,1956,64.4,0.0,81.0,51.1,5.3,0,49.6,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-15,1956,64.8,0.0,80.1,50.0,2.9,100000,50.5,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-16,1956,65.4,0.0,80.1,53.1,5.6,0,48.8,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-17,1956,62.8,0.0,72.0,53.1,7.9,0,48.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-18,1956,62.6,0.0,73.9,53.1,6.8,0,49.8,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-19,1956,61.0,99.99,71.1,53.1,7.9,110000,54.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-20,1956,64.7,99.99,75.0,59.0,9.8,10000,55.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-21,1956,63.5,99.99,72.0,57.9,7.3,110000,57.6,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-22,1956,59.9,99.99,63.0,57.9,8.0,110000,57.8,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-23,1956,62.3,0.0,72.0,57.9,6.3,100000,57.7,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-24,1956,57.3,0.0,66.0,50.0,6.8,100000,53.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-25,1956,61.2,0.0,75.0,53.1,9.3,100000,53.4,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-26,1956,54.9,99.99,64.0,51.1,10.1,110000,48.6,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-27,1956,45.6,0.0,57.0,33.1,7.0,100000,41.6,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-28,1956,52.8,0.0,70.0,42.1,7.8,100000,45.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-29,1956,60.0,0.0,73.0,51.1,6.9,0,49.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-30,1956,63.0,0.0,73.9,54.0,8.0,0,53.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-10-31,1956,63.6,99.99,69.1,59.0,5.7,10000,56.8,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-01,1956,55.7,99.99,63.0,50.0,6.8,110000,53.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-02,1956,58.1,0.0,71.1,48.0,6.7,100000,51.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-03,1956,61.5,0.0,75.0,50.0,6.0,0,50.2,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-04,1956,60.2,0.0,73.0,50.0,6.8,100000,53.6,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-05,1956,60.4,0.0,75.0,48.9,5.6,100000,52.4,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-06,1956,57.5,99.99,64.9,52.0,8.4,110000,52.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-07,1956,53.9,0.0,63.0,46.9,7.9,100000,50.7,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-08,1956,40.1,99.99,51.1,34.0,8.8,11000,34.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-09,1956,35.9,99.99,46.9,27.0,12.1,1000,24.6,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-10,1956,42.1,0.0,54.0,36.0,10.0,0,26.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-11,1956,49.8,0.0,69.1,37.0,13.5,0,33.5,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-12,1956,53.6,0.0,57.9,41.0,17.2,0,27.2,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-13,1956,40.2,0.0,57.0,25.0,8.9,0,17.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-14,1956,54.8,0.0,69.1,44.1,14.1,0,29.7,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-15,1956,59.6,99.99,68.0,53.1,17.5,10000,40.7,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-16,1956,43.1,99.99,59.0,33.1,14.6,110000,33.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-17,1956,35.7,0.0,48.9,25.0,6.4,0,24.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-18,1956,36.8,0.0,52.0,26.1,3.8,0,20.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-19,1956,44.9,0.0,63.0,33.1,10.0,0,23.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-20,1956,49.0,99.99,53.1,45.0,10.4,110000,38.7,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-21,1956,48.6,99.99,60.1,36.0,18.6,110000,42.5,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-22,1956,27.8,99.99,36.0,23.0,18.0,1000,22.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-23,1956,23.6,99.99,28.9,19.0,8.1,1000,19.1,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-24,1956,19.9,0.0,32.0,12.0,5.7,0,13.0,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-25,1956,30.6,99.99,39.9,23.0,14.2,11000,23.2,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-26,1956,31.6,99.99,33.1,28.9,9.6,111000,30.9,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-27,1956,29.1,99.99,32.0,28.0,11.5,1000,26.3,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-28,1956,32.2,0.0,45.0,24.1,14.0,0,23.8,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-29,1956,30.8,99.99,37.9,27.0,10.9,1000,24.7,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-11-30,1956,27.7,0.0,36.0,19.0,7.6,0,18.5,Fall
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-01,1956,32.2,0.0,41.0,25.0,8.3,0,22.5,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-02,1956,40.0,0.0,55.0,27.0,13.1,0,29.1,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-03,1956,52.6,0.0,64.0,45.0,14.0,0,33.7,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-04,1956,51.5,0.0,69.1,39.9,8.4,0,37.4,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-05,1956,54.2,99.99,60.1,48.9,11.5,10000,44.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-06,1956,60.5,0.0,66.9,55.9,12.1,0,56.4,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-07,1956,60.3,99.99,64.0,57.9,13.5,110000,58.1,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-08,1956,51.0,99.99,59.0,48.0,8.2,110000,50.9,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-09,1956,39.8,99.99,48.0,34.0,10.3,111000,38.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-10,1956,34.4,0.0,46.0,27.0,10.9,0,26.5,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-11,1956,41.3,99.99,45.0,35.1,14.3,110000,33.2,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-12,1956,43.5,99.99,50.0,37.0,7.0,110000,43.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-13,1956,42.7,99.99,55.9,35.1,12.2,110000,41.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-14,1956,41.2,99.99,48.0,35.1,6.5,110000,41.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-15,1956,52.5,99.99,59.0,46.9,8.4,110000,51.5,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-16,1956,45.7,0.0,53.1,39.0,6.7,0,40.7,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-17,1956,43.2,0.0,57.0,34.0,8.7,100000,38.2,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-18,1956,40.5,0.0,48.9,32.0,9.4,0,32.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-19,1956,39.5,0.0,57.9,27.0,7.3,0,32.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-20,1956,53.7,99.99,59.0,50.0,8.3,110000,52.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-21,1956,58.0,99.99,62.1,54.0,11.5,110000,55.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-22,1956,50.9,99.99,55.9,43.0,6.9,110000,47.5,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-23,1956,53.6,99.99,61.0,48.9,10.3,110000,51.4,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-24,1956,41.6,99.99,55.0,30.9,13.6,111000,38.3,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-25,1956,29.5,99.99,32.0,26.1,10.7,1000,22.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-26,1956,31.7,99.99,37.0,28.0,10.4,1000,25.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-27,1956,38.1,0.0,44.1,30.0,13.4,0,30.1,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-28,1956,40.0,99.99,45.0,33.1,12.3,111000,33.1,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-29,1956,27.3,99.99,32.0,21.9,16.1,101000,22.2,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-30,1956,31.5,99.99,39.9,27.0,10.4,1000,23.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1956-12-31,1956,41.3,0.0,46.9,36.0,13.8,0,32.3,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-01,1957,29.1,0.0,37.9,21.0,9.6,0,19.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-02,1957,16.6,0.0,26.1,9.0,4.8,0,5.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-03,1957,24.8,0.0,42.1,15.1,8.6,0,10.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-04,1957,40.0,99.99,43.0,37.9,10.0,110000,27.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-05,1957,32.2,99.99,37.9,27.0,7.5,111000,28.4,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-06,1957,28.5,99.99,32.0,25.0,4.4,111000,26.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-07,1957,33.8,99.99,39.0,30.9,11.9,111000,29.2,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-08,1957,31.4,99.99,41.0,23.0,7.6,10000,25.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-09,1957,43.8,99.99,60.1,36.0,8.5,110000,43.5,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-10,1957,38.8,99.99,62.1,26.1,15.4,10000,33.4,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-11,1957,25.8,0.0,34.0,19.9,5.2,0,19.7,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-12,1957,35.9,0.0,46.9,28.0,7.6,0,28.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-13,1957,30.3,99.99,37.0,27.0,7.6,101000,26.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-14,1957,19.3,99.99,26.1,10.9,9.1,1000,14.1,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-15,1957,20.6,99.99,25.0,16.0,7.7,1000,14.5,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-16,1957,15.2,99.99,23.0,6.1,11.2,1000,5.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-17,1957,10.0,0.0,25.0,0.0,11.1,0,-2.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-18,1957,19.4,99.99,25.0,15.1,15.7,1000,8.9,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-19,1957,29.0,0.0,46.0,18.0,10.5,0,13.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-20,1957,37.2,99.99,43.0,32.0,11.7,11000,22.9,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-21,1957,48.1,99.99,63.0,39.0,14.6,110000,43.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-22,1957,54.8,99.99,59.0,52.0,16.7,110000,52.3,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-23,1957,36.6,99.99,57.9,26.1,15.8,111000,29.7,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-24,1957,26.5,0.0,37.0,21.0,8.9,0,17.9,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-25,1957,37.6,99.99,39.9,34.0,9.2,110000,33.5,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-26,1957,30.9,0.0,35.1,28.9,6.8,100000,25.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-27,1957,30.9,99.99,34.0,28.0,5.2,1000,23.7,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-28,1957,35.5,99.99,45.0,30.9,7.3,110000,34.2,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-29,1957,43.9,99.99,54.0,34.0,12.4,111000,43.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-30,1957,27.2,0.0,33.1,21.9,6.4,100000,22.2,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-01-31,1957,33.8,99.99,39.0,28.9,5.3,111000,33.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-01,1957,38.9,99.99,39.9,37.0,6.7,110000,38.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-02,1957,36.6,0.0,48.0,28.9,6.7,100000,29.7,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-03,1957,48.6,99.99,61.0,37.9,10.9,110000,42.7,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-04,1957,46.9,0.0,53.1,42.1,7.9,0,42.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-05,1957,37.4,99.99,39.0,34.0,10.9,111000,34.2,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-06,1957,39.3,99.99,44.1,37.0,5.3,110000,38.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-07,1957,43.2,99.99,48.0,41.0,4.8,110000,42.7,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-08,1957,43.8,99.99,52.0,37.9,7.2,110000,42.9,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-09,1957,58.9,99.99,66.0,48.9,15.9,110000,56.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-10,1957,47.7,99.99,54.0,39.9,7.9,110000,43.2,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-11,1957,39.0,99.99,46.0,32.0,11.8,111000,35.1,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-12,1957,33.2,0.0,46.9,24.1,9.8,0,26.0,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-13,1957,37.7,0.0,48.9,27.0,9.1,0,23.3,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-14,1957,38.3,99.99,43.0,30.9,12.6,1000,21.9,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-15,1957,31.3,0.0,39.9,24.1,8.0,0,19.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-16,1957,36.4,99.99,42.1,30.0,13.7,110000,26.3,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-17,1957,30.9,0.0,42.1,21.9,8.0,0,16.3,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-18,1957,38.5,0.0,53.1,28.0,8.9,0,21.9,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-19,1957,36.5,99.99,46.0,27.0,12.0,11000,26.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-20,1957,25.2,0.0,37.0,16.0,8.7,0,15.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-21,1957,31.0,0.0,45.0,21.0,8.4,0,18.4,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-22,1957,42.5,0.0,57.9,30.9,8.5,0,26.8,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-23,1957,47.5,0.0,57.0,41.0,4.1,0,35.3,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-24,1957,47.6,99.99,59.0,37.0,8.7,10000,39.3,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-25,1957,54.3,99.99,61.0,50.0,8.4,10000,46.3,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-26,1957,56.1,99.99,63.0,52.0,11.0,110000,52.5,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-27,1957,39.5,99.99,54.0,35.1,13.9,110000,38.5,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-02-28,1957,31.8,99.99,34.0,30.0,12.0,111000,30.6,Winter
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-03-01,1957,35.9,99.99,50.0,26.1,10.4,110000,30.0,Spring
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-03-02,1957,38.5,99.99,46.0,33.1,14.3,111000,28.0,Spring
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-03-03,1957,29.6,0.0,42.1,19.0,7.0,0,16.0,Spring
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-03-04,1957,32.4,0.0,45.0,23.0,10.5,0,16.9,Spring
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-03-05,1957,38.5,0.0,54.0,28.0,8.2,0,24.2,Spring
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-03-06,1957,44.6,99.99,48.0,41.0,7.1,110000,38.9,Spring
historical,99999993820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1957-03-07,1957,36.0,99.99,41.0,32.0,11.8,111000,35.5,Spring
